epiweek,geocode,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days,uf_code
201001,2917146.330120482,21.543710430292602,24.891766333907057,29.400632461273666,1.4291151807228917,9.177638313253013,27.391194457831325,0.9493344922547332,0.9512520137693632,0.9527278485370052,55.353154354561106,75.88274592082615,92.65721022375216,7.856922030981067,7.0,29.0
201002,2917146.330120482,21.60931741824441,25.300801445783133,30.07824096385542,0.6394857831325301,6.370910361445783,21.59262891566265,0.9502956282271945,0.9520777280550774,0.9537846815834767,50.56628709122203,72.8762539414802,91.72724323580034,8.468923545611016,7.0,29.0
201003,2917146.330120482,21.71821432013769,25.765382271944922,30.757701583476763,0.6602084337349398,4.542142409638554,11.67859469879518,0.9500417555938038,0.9521727710843374,0.9539105335628227,45.08459962134251,68.46114030981067,89.64284688468159,9.03948726333907,6.865060240963856,29.0
201004,2917146.330120482,21.941120585197933,26.06983442340792,30.975421032702236,0.7090756626506024,4.150061927710843,9.374771325301205,0.9484558003442342,0.9505228227194492,0.9522774870912221,43.17377080895009,66.40264888123924,88.11988791738383,9.034300447504302,6.872289156626506,29.0
201005,2917146.330120482,22.270145438898453,26.350149191049912,31.546091600688467,0.2611412048192771,4.192617831325301,11.752981204819276,0.9501986574870912,0.9520341135972461,0.9536963855421686,42.863977177280546,65.848081686747,86.65032209982789,9.275946161790017,6.416867469879518,29.0
201006,2917146.330120482,22.147996970740103,25.698134423407915,30.2988456454389,0.7069366265060241,6.783535180722891,18.334846987951806,0.94868247848537,0.9504568330464717,0.9521573493975904,49.56410674698795,70.78495469879518,89.05547759036145,8.150848674698794,7.0,29.0
201007,2917146.330120482,22.468292908777972,26.575364061962134,31.688815903614458,0.557706265060241,4.085514939759036,9.792824337349398,0.9496519104991393,0.9518268502581755,0.9535822375215146,44.48851349397591,67.16898746987951,88.15920416523235,9.220522994836488,6.8987951807228916,29.0
201008,2917146.330120482,22.75156839931153,26.48509817555938,31.324591394148023,0.7905293975903614,7.421072771084337,22.961170361445784,0.9485038898450947,0.9506377280550774,0.952607882960413,48.28233032702237,70.19452585197935,89.2423813080895,8.573022994836489,6.956626506024096,29.0
201009,2917146.330120482,22.961993115318414,26.07079005163511,30.41273060240964,5.291699518072289,28.26436192771084,69.86449277108434,0.9479328399311531,0.9502532874354561,0.9520288123924269,57.077318691910506,77.29543125645439,92.66876499139416,7.450737487091223,6.980722891566265,29.0
201010,2917146.330120482,22.636807814113595,26.18451394148021,30.716153666092943,5.333126024096385,20.40740313253012,52.997652048192776,0.9476848537005164,0.9496680206540447,0.9516167986230637,55.99654275387264,77.51590203098107,94.39034406196213,8.079345851979346,6.626506024096385,29.0
201011,2917146.330120482,22.084983511187605,25.55254757314974,29.8600378313253,0.7761693975903614,6.615324096385542,16.033436144578314,0.9502986919104991,0.9523419965576593,0.9542932530120481,54.26735831325302,74.0039717039587,91.2671143545611,7.775054320137694,6.84578313253012,29.0
201012,2917146.330120482,21.801735111876077,24.656956454388983,28.70830685025818,3.660349156626506,21.535016626506025,56.85375759036144,0.9492711531841652,0.9512576936316696,0.9529796557659208,62.584737693631666,81.23188385542169,94.66057184165231,6.9065717383821,7.0,29.0
201013,2917146.330120482,22.106380860585197,24.996312358003443,28.84595552495697,1.5875045783132529,9.764519518072289,25.675669879518072,0.9487973493975904,0.950682099827883,0.9523908089500861,62.03702378657487,79.734294767642,94.0351108089501,6.739574664371772,7.0,29.0
201014,2917146.330120482,21.956083683304648,24.39072991394148,27.764833597246128,8.658083373493977,37.15590240963856,97.19300361445784,0.9482336660929432,0.9502068846815835,0.9518411703958692,65.44359280550775,82.08302647160069,94.00067490533563,5.8087499139414795,6.995180722891567,29.0
201015,2917146.330120482,20.97360629948365,23.212359518072287,26.369450843373492,2.017783373493976,13.772971807228917,36.59322385542169,0.9509564199655766,0.9525777280550775,0.9542465748709121,67.23138709122203,80.85291886402754,90.75777855421687,5.3958445438898455,6.879518072289157,29.0
201016,2917146.330120482,20.895204681583476,24.20035373493976,28.190486161790016,0.5119224096385542,3.9450778313253014,10.111278795180723,0.9509521858864028,0.9528355249569708,0.9544817211703959,57.59421965576592,77.26463507745267,93.31961394148021,7.29528148020654,6.48433734939759,29.0
201017,2917146.330120482,20.828598141135974,24.016701273666094,27.968396454388984,0.5731327710843374,4.419720240963856,10.177239036144577,0.9510044061962135,0.9529060929432014,0.954882925989673,56.58042726333907,76.27781538726333,92.76182399311531,7.139798313253013,6.498795180722891,29.0
201018,2917146.330120482,20.478494595524957,23.720355146299482,27.65947948364888,0.6356604819277109,5.112275421686747,13.154753493975905,0.951337487091222,0.9530992082616179,0.9548824096385543,57.28838492254734,75.75861067125645,91.32182836488812,7.180984888123924,6.612048192771084,29.0
201019,2917146.330120482,21.597145817555937,24.791347779690188,28.766125266781412,0.5814334939759036,5.250544578313253,13.090699759036145,0.9499008261617901,0.9519369363166954,0.9538327022375215,58.05215624784854,76.76673583476764,92.46555370051634,7.168979449225474,6.580722891566265,29.0
201020,2917146.330120482,20.632367504302927,23.884962375215146,27.676511944922545,1.355369156626506,7.403944096385542,17.840130120481927,0.9503053012048192,0.9522886402753873,0.9539955938037866,56.440077280550774,75.14863504302926,90.82989848537005,7.044144440619622,6.6,29.0
201021,2917146.330120482,20.802911600688468,23.959100998278828,27.846608158347678,0.3456412048192771,3.172354457831325,7.537620963855422,0.9506707056798622,0.9524187263339071,0.9545294320137693,55.05981993115318,73.93148099827883,90.08905111876076,7.043696557659208,6.212048192771085,29.0
201022,2917146.330120482,20.03154533562823,23.05149487091222,26.807357659208265,0.5097122891566265,3.9045031325301203,10.344225060240964,0.954024543889845,0.9557188984509466,0.9576532185886403,54.94501524956971,72.68345401032703,87.49495469879517,6.775812323580035,5.959036144578313,29.0
201023,2917146.330120482,19.440772839931153,22.693904337349398,26.591517624784853,0.9441118072289156,6.14226265060241,14.255536626506025,0.954564165232358,0.9562199655765922,0.9580456110154906,54.328316764199656,72.14941339070567,87.5785125989673,7.150744784853701,5.718072289156627,29.0
201024,2917146.330120482,17.20471817555938,21.144902203098106,25.580366161790018,0.1262744578313253,1.3556344578313253,4.209415662650603,0.9541443029259897,0.9558767641996558,0.9575800344234079,49.39976805507745,68.5158108777969,85.97761617900171,8.375647986230637,5.014457831325301,29.0
201025,2917146.330120482,18.896589156626504,22.33489882960413,26.41297703958692,0.9194604819277108,5.553272289156627,13.743878313253012,0.9537552839931153,0.9552330808950086,0.9570190361445783,53.873279586919104,73.35912017211704,89.89241493975904,7.516387882960413,6.014457831325301,29.0
201026,2917146.330120482,18.69405896729776,21.201483958691913,24.464829638554217,1.7785,10.431821204819277,25.61511325301205,0.9550214457831324,0.9564761445783132,0.9580364199655765,60.49465617900172,76.13437604130809,88.45466185886403,5.770770671256455,6.701204819277108,29.0
201027,2917146.330120482,18.564375456110156,21.36752457831325,25.087457624784854,1.926461686746988,8.079468674698795,18.456944337349398,0.9539926678141136,0.9556604475043029,0.9573792771084338,57.03935067125645,75.3803808605852,90.08804302925991,6.523082168674699,6.3349397590361445,29.0
201028,2917146.330120482,19.533488330464717,22.223131015490537,25.76512395869191,1.8250691566265063,10.647147228915662,26.84492072289157,0.9538431669535284,0.9553030981067125,0.9570507401032702,59.97832757314974,77.81254450946643,91.53047314974182,6.2316356282271945,6.715662650602409,29.0
201029,2917146.330120482,17.96094685025818,20.781827366609296,24.32736457831325,0.9008650602409638,7.114449156626506,18.193941927710842,0.9564815834767642,0.9580056798623063,0.9597026850258176,58.13387135972461,75.7283243717728,89.6226761101549,6.366417728055077,6.404819277108434,29.0
201030,2917146.330120482,18.06665717728055,20.910617452667815,24.622588915662654,1.795202891566265,8.140459518072289,17.77575301204819,0.9553398623063682,0.9569316695352841,0.9585376936316695,54.02238030981067,74.01402571428571,89.8111430292599,6.5559317383821005,6.595180722891566,29.0
201031,2917146.330120482,17.441336247848536,20.853374802065407,24.87717917383821,0.5578503614457831,4.850027951807229,11.788829156626505,0.9543513253012048,0.9557770395869191,0.9575949053356282,54.39815373493976,73.899307848537,90.78713466437178,7.4358429259896734,6.024096385542169,29.0
201032,2917146.330120482,16.647832667814114,20.849487538726333,25.645381376936317,0.3672361445783132,3.047811325301205,7.706192771084337,0.9557098795180723,0.95774495697074,0.9597596901893287,46.978831084337344,68.92957886402753,88.53831283993115,8.997548709122203,5.2385542168674695,29.0
201033,2917146.330120482,16.81320974182444,20.26881287435456,24.379138278829604,0.3212209638554217,3.3992751807228916,8.316392048192771,0.9554526333907056,0.9570923235800344,0.9590138037865749,50.54860006884682,69.39351074010327,86.055575697074,7.565928537005163,5.83855421686747,29.0
201034,2917146.330120482,17.3105717383821,21.375766712564545,26.129829845094665,0.3045484337349397,3.543961204819277,8.912695421686747,0.9542051290877797,0.9561596557659208,0.9580143201376937,47.66062681583477,70.13628137693632,90.29369328743545,8.819258106712564,5.853012048192771,29.0
201035,2917146.330120482,17.92720285714286,21.687727125645438,26.278639827882962,0.6706472289156626,5.306270843373494,11.142157590361446,0.954770877796902,0.9564089500860585,0.9581975215146299,46.86498908777969,69.17937228915663,88.58653280550774,8.351436970740103,5.946987951807229,29.0
201036,2917146.330120482,17.73621012048193,21.79350592082616,26.48756079173838,0.7167800000000001,5.052446987951807,13.294412771084337,0.9542988640275387,0.9563161101549054,0.9582445094664371,47.129533528399314,68.3441517383821,87.91286485370051,8.751350671256455,5.787951807228915,29.0
201037,2917146.330120482,17.99851504302926,21.811309672977625,26.39520974182444,0.44378722891566263,3.9286679518072294,8.368730843373493,0.9532737005163511,0.955047056798623,0.9568367986230637,48.24860003442341,68.3116382788296,86.7208542857143,8.39669469879518,5.655421686746988,29.0
201038,2917146.330120482,18.7581082616179,22.582689879518075,27.368011979345955,0.8305795180722891,5.889757590361446,12.04162,0.9528713597246128,0.9548557659208261,0.956940860585198,45.21026082616179,68.10168781411359,88.55921838209983,8.609903717728056,6.03855421686747,29.0
201039,2917146.330120482,20.3655660929432,25.129946333907057,31.005013528399314,0.05634506024096384,1.4068185542168674,3.767644578313253,0.9484828571428571,0.9507964199655766,0.9530515318416524,38.50186905335629,63.08883335628227,86.13753900172118,10.63944743545611,5.997590361445783,29.0
201040,2917146.330120482,21.307043201376935,26.19512626506024,32.155417211703956,0.16240072289156626,2.0301231325301203,5.025406746987952,0.9501001721170397,0.9525106712564544,0.9549375559380379,37.31421611015491,61.77103394148021,85.04168361445782,10.848374010327023,5.289156626506024,29.0
201041,2917146.330120482,20.977717796901896,25.06169438898451,30.134948399311533,0.5279662650602409,3.9498115662650606,8.60080626506024,0.9515683993115318,0.9538627882960413,0.9560586919104991,41.66948402753873,64.00190409638554,84.6969622030981,9.157230602409639,6.096385542168675,29.0
201042,2917146.330120482,20.709193975903617,24.406575352839933,29.165160619621343,2.112447951807229,16.756646987951807,50.613070361445786,0.9486522203098107,0.951197487091222,0.9532655077452667,48.716541101549055,69.98090764199655,88.16017015490533,8.455966643717728,6.563855421686747,29.0
201043,2917146.330120482,21.665542857142857,24.770508020654045,29.213947160068845,3.7703144578313252,19.77890746987952,51.87556337349398,0.947057900172117,0.9492142168674699,0.9511617900172117,55.97369924268502,76.74402065404475,92.75805080895009,7.548404302925991,6.867469879518072,29.0
201044,2917146.330120482,21.224833562822717,25.171037280550774,30.202293734939758,0.7250696385542168,3.7521253012048192,10.491940481927712,0.948613734939759,0.9509116695352839,0.9531488812392427,44.79704664371773,68.62368753872633,89.55464481927712,8.97746017211704,6.633734939759036,29.0
201045,2917146.330120482,21.41646127366609,25.350784543889844,30.314643235800343,0.3050742168674699,3.174937108433735,7.61845734939759,0.9491828227194493,0.951367538726334,0.9533623407917383,43.34025721170396,65.94530506024095,86.33158478485369,8.89818196213425,6.204819277108434,29.0
201046,2917146.330120482,21.159574802065404,24.61914922547332,29.131203717728056,1.6593867469879517,12.846965783132529,34.650969638554216,0.9478215146299483,0.9500994148020654,0.9522434767641997,51.43085748709122,72.35595232358003,89.81873122203099,7.9716289156626505,6.619277108433735,29.0
201047,2917146.330120482,21.772311290877795,25.51949469879518,30.29812117039587,0.7202843373493976,4.733338795180723,13.05167156626506,0.9463270567986231,0.9486322203098108,0.9505883648881238,47.31246984509467,69.14299851979345,88.12134512908779,8.525809879518071,6.7542168674698795,29.0
201048,2917146.330120482,21.30356864027539,25.180407814113597,30.04846877796902,0.8284402409638555,7.9715616867469885,23.598647228915663,0.9479890877796902,0.950016282271945,0.9519618588640276,46.82303710843373,68.57116557659208,88.19910502581756,8.744900137693632,6.356626506024097,29.0
201049,2917146.330120482,22.173892530120483,25.168983752151462,29.284117728055076,6.2396587951807225,32.18896530120482,70.0887443373494,0.9457146643717728,0.9479614802065405,0.9498826506024096,59.37318037865749,77.41145462994837,91.37816406196212,7.110225197934596,6.896385542168675,29.0
201050,2917146.330120482,21.16676165232358,23.967678141135973,27.702257969018934,4.425658554216867,23.458112771084338,63.29504939759037,0.9463498450946644,0.948320791738382,0.9500454044750429,61.423902616179,79.66249807228915,93.80751666092942,6.535496316695353,6.997590361445783,29.0
201051,2917146.330120482,20.95334213425129,24.859027332185885,29.576481583476763,0.2605809638554217,2.8660125301204817,7.843195421686747,0.9483874010327022,0.950172048192771,0.9520689500860585,50.36227803786575,72.01429858864027,91.50898991394148,8.623139449225473,6.6891566265060245,29.0
201052,2917146.330120482,21.811741308089502,25.023521411359724,29.039392289156627,1.9746934939759035,11.956972289156626,31.829188192771085,0.9462711876075732,0.9482261273666093,0.9498155249569707,53.728067366609295,73.85911253012048,90.6807582444062,7.227650981067126,6.645783132530121,29.0
201101,2917146.330120482,21.316364784853704,24.60373686746988,28.864254595524958,1.0361975903614458,7.822339277108434,21.157756144578315,0.948158382099828,0.9498606884681583,0.9513914629948366,53.94992192771085,73.9618912908778,91.07724705679863,7.547889810671256,6.995180722891567,29.0
201102,2917146.330120482,21.24644895008606,24.505950808950086,28.842640791738383,2.8705166265060242,16.080388674698796,47.31552626506024,0.9475575559380378,0.949724991394148,0.9513390361445783,57.01457717728055,77.49477184165232,93.60096344234078,7.596191841652324,6.968674698795181,29.0
201103,2917146.330120482,21.257641617900173,24.935706265060244,29.49152664371773,0.46088939759036146,4.9353954216867475,13.232161686746988,0.9471986230636833,0.9490276075731497,0.9509167297762479,50.4501578313253,72.13681638554218,91.09513363166953,8.233885025817555,6.824096385542169,29.0
201104,2917146.330120482,21.020760103270224,24.301841549053357,28.444387607573148,1.260855421686747,7.565870120481928,18.507197831325303,0.9497199311531842,0.9511983820998279,0.952939621342513,55.51708974182444,75.06093659208263,91.33809538726334,7.423627504302926,7.0,29.0
201105,2917146.330120482,21.255550533562822,25.298973218588642,29.994805266781412,0.3355060240963855,3.319605060240964,7.78763108433735,0.9492484681583476,0.9513256110154905,0.9532628915662651,46.50737996557659,69.08035662650602,90.16001648881239,8.739254733218589,6.602409638554217,29.0
201106,2917146.330120482,21.54762757314974,25.42266977624785,30.06387848537005,0.44247975903614456,4.875308915662651,12.036479277108434,0.9493712908777968,0.9511918072289156,0.9530027882960413,48.005930912220315,69.3057152495697,89.16973841652323,8.51625091222031,6.903614457831325,29.0
201107,2917146.330120482,21.53949882960413,25.065381996557658,29.34250320137694,1.0151253012048191,6.316806506024097,15.075355662650603,0.9491164543889845,0.9510039586919105,0.9527295008605852,51.62884161790017,71.46765249569707,89.64978987951807,7.803004371772805,7.0,29.0
201108,2917146.330120482,21.700693734939758,25.480907779690188,30.24334492254733,1.7742151807228916,9.717011325301204,25.867052530120485,0.9477830981067126,0.9500700516351118,0.9520228227194492,50.51552361445783,72.50931703958692,91.56198419965577,8.542651187607573,6.9156626506024095,29.0
201109,2917146.330120482,21.653215559380378,25.44208144578313,30.17968327022375,1.440957108433735,9.10254048192771,23.371078795180722,0.9469866092943202,0.9491832702237522,0.9512879862306368,48.70346543889845,72.17858764199656,91.98561153184164,8.526467710843374,6.971084337349398,29.0
201110,2917146.330120482,22.211123235800343,25.745485886402754,30.376981032702236,2.9186303614457834,15.768511807228915,38.40853518072289,0.946749569707401,0.9491703614457832,0.9510904991394148,51.87038808950086,73.89138141135972,91.65016950086059,8.165857796901893,6.99277108433735,29.0
201111,2917146.330120482,22.071839139414802,25.44133318416523,29.859859896729777,4.468693493975904,20.597491807228916,56.52140506024096,0.9472212736660929,0.9493980722891566,0.9511988984509466,57.01314946643718,77.41437462994837,92.9469221342513,7.788020757314975,6.99277108433735,29.0
201112,2917146.330120482,21.673608709122206,24.489710327022376,28.523233287435456,2.9141527710843373,12.85800891566265,30.32476771084337,0.9486878485370052,0.9506410327022375,0.9523743201376937,60.49734127366609,78.17363796901894,91.74597851979345,6.849624578313253,7.0,29.0
201113,2917146.330120482,21.58662864027539,25.367270464716007,30.079857728055078,0.7974110843373493,6.339330120481928,16.773140722891565,0.9488411015490533,0.9511255765920826,0.9532676419965577,51.67552364888124,74.63113755593804,93.33876960413082,8.49322908777969,6.853012048192771,29.0
201114,2917146.330120482,21.83360808950086,25.605623373493973,30.42381373493976,0.5392214457831325,5.981183373493976,16.23904048192771,0.9488492254733218,0.9508848192771084,0.9528953528399311,47.35792746987952,70.90861122203098,90.53164309810671,8.5902056454389,6.84578313253012,29.0
201115,2917146.330120482,21.153280791738386,24.19757139414802,28.089813149741826,1.5555134939759037,10.598677108433735,23.712015903614457,0.9499450258175559,0.9518919449225474,0.9536250602409638,57.72405700516351,76.83884802065404,92.09757270223751,6.936532358003442,6.946987951807229,29.0
201116,2917146.330120482,21.027208502581754,23.67299717728055,27.31499638554217,1.6044330120481927,9.711780481927711,22.995798072289155,0.950434113597246,0.9522448881239243,0.9537830292598968,61.614847745266786,79.09216777969019,92.27969005163511,6.287787882960414,6.968674698795181,29.0
201117,2917146.330120482,20.34201387263339,23.397530189328744,27.242131876075735,1.5646493975903615,11.305564337349397,26.52401373493976,0.9502757314974182,0.9522065060240964,0.9538961101549054,57.92621277108434,76.33216757314975,91.66399617900171,6.900118003442341,6.585542168674698,29.0
201118,2917146.330120482,21.172665920826162,23.85264657487091,27.38039569707401,1.3617086746987952,9.880869879518071,26.38541060240964,0.9504834767641996,0.9524306712564543,0.9542163166953528,62.30133562822719,79.13232271944922,92.67891621342513,6.207729776247848,6.83855421686747,29.0
201119,2917146.330120482,19.689018209982788,22.961276110154905,26.866254492254733,0.4478807228915663,3.4820918072289158,9.531301927710842,0.9501191394148021,0.9520865404475043,0.9537576936316695,53.486106471600685,73.28840667814114,89.96475163511188,7.177236282271945,5.997590361445783,29.0
