epiweek,geocode,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days,uf_code
201001,5300108.0,18.365685714285718,22.1904,26.143642857142854,2.4492,21.5147,63.7523,0.8860714285714285,0.8882428571428571,0.889942857142857,61.940514285714286,78.6935,93.45464285714286,7.777957142857145,7.0,53.0
201002,5300108.0,18.794485714285717,22.6985,27.24482857142857,1.0698,13.0111,47.145,0.8870857142857143,0.8890428571428571,0.8905714285714286,56.81725714285714,77.9967857142857,94.63552857142858,8.450342857142859,7.0,53.0
201003,5300108.0,18.75462857142857,23.08497142857143,27.35137142857143,2.2465,12.2999,29.3139,0.8870428571428571,0.8893285714285714,0.8909,52.06197142857143,70.3173,86.49177142857143,8.596742857142857,5.0,53.0
201004,5300108.0,19.216471428571428,22.485142857142858,26.646242857142852,3.5295,19.1113,54.3289,0.8856,0.8876285714285714,0.8890571428571429,59.65195714285714,80.74154285714285,96.56512857142856,7.42977142857143,7.0,53.0
201005,5300108.0,19.4701,24.31448571428572,29.266257142857143,0.0004,0.656,2.68,0.8869857142857143,0.8889428571428571,0.8904285714285713,41.919114285714286,61.750600000000006,79.19901428571428,9.796157142857144,6.0,53.0
201006,5300108.0,18.3435,21.6804,25.6425,4.766500000000001,26.9798,93.3619,0.8862,0.8879,0.8894285714285715,64.54350000000001,80.46852857142858,93.11798571428572,7.299,7.0,53.0
201007,5300108.0,19.764714285714287,24.081585714285715,28.75192857142857,0.5534,3.9623,10.7146,0.8867714285714285,0.889,0.8905142857142857,51.103614285714286,70.48681428571429,88.59507142857142,8.987214285714286,7.0,53.0
201008,5300108.0,19.7884,23.54347142857143,28.165442857142857,0.8422,11.188,31.1293,0.8857428571428573,0.8880857142857143,0.8898,56.1458,75.98431428571429,91.68434285714284,8.377042857142857,7.0,53.0
201009,5300108.0,19.618,22.02011428571429,25.61587142857143,7.39,30.4695,71.2329,0.8856999999999999,0.8878,0.8894714285714286,71.1125,87.24525714285714,97.33654285714286,5.997871428571428,7.0,53.0
201010,5300108.0,19.39657142857143,23.015871428571423,27.129328571428573,2.9106,10.6282,30.2871,0.8853857142857143,0.8872714285714285,0.8888142857142858,61.402342857142855,79.75798571428572,95.4918142857143,7.732757142857143,7.0,53.0
201011,5300108.0,19.21587142857143,22.991828571428574,27.341,3.6813,13.5281,32.5437,0.8877142857142858,0.8898714285714285,0.8915857142857143,55.96621428571429,75.17917142857142,91.89852857142856,8.125128571428572,7.0,53.0
201012,5300108.0,18.933614285714288,22.2502,26.254285714285714,3.7804,14.4947,46.7686,0.8865142857142858,0.8885857142857143,0.8902571428571429,63.53237142857142,81.28378571428571,95.59724285714286,7.32067142857143,7.0,53.0
201013,5300108.0,18.931857142857144,21.73144285714286,25.267357142857144,10.3464,37.7933,100.7064,0.8863714285714286,0.8883857142857143,0.89,70.72727142857143,85.25694285714285,96.23865714285716,6.335500000000001,7.0,53.0
201014,5300108.0,17.006314285714286,20.76317142857143,25.1348,3.6838,13.1837,45.7321,0.8867,0.8884571428571428,0.8899714285714285,57.353628571428565,74.34637142857142,88.13157142857142,8.128485714285715,5.0,53.0
201015,5300108.0,16.557199999999998,20.706242857142858,25.37197142857143,0.0006,0.2215,0.8193,0.8890857142857144,0.8904428571428572,0.8919857142857143,48.35011428571429,65.56442857142858,81.9271,8.81477142857143,3.0,53.0
201016,5300108.0,18.55862857142857,23.130342857142857,28.10484285714286,0.0,0.5972,1.9377,0.8884714285714285,0.8900571428571428,0.8917714285714285,43.0861,63.78762857142857,82.79471428571428,9.546214285714283,4.0,53.0
201017,5300108.0,18.421114285714285,22.906957142857145,27.534714285714283,0.0008,0.3204,1.0277,0.8887428571428571,0.8902714285714285,0.8922714285714285,40.90407142857144,59.820614285714285,78.28084285714286,9.113600000000002,4.0,53.0
201018,5300108.0,17.117385714285714,22.334214285714285,27.947457142857143,0.0908,0.6658,2.1508,0.8885,0.8900857142857143,0.8917714285714285,36.20464285714286,57.79017142857143,78.81675714285714,10.830071428571427,2.0,53.0
201019,5300108.0,17.112342857142856,22.01314285714286,27.5276,0.5026,1.673,6.6126,0.8875142857142857,0.8893142857142857,0.891,44.63988571428571,65.73624285714286,84.24114285714286,10.415257142857142,5.0,53.0
201020,5300108.0,17.697842857142856,22.963914285714285,28.495300000000004,0.0679,0.3745,1.4647,0.8873142857142857,0.8891142857142856,0.8906714285714286,35.7264,57.035242857142855,77.60315714285714,10.797457142857144,4.0,53.0
201021,5300108.0,17.41552857142857,22.202,27.1901,0.0098999999999999,0.5415,2.033,0.8882428571428571,0.8896285714285714,0.8915,39.5071,61.30978571428572,83.73672857142857,9.77457142857143,4.0,53.0
201022,5300108.0,16.8678,21.58192857142857,26.792114285714288,0.0757,0.6279,1.8992,0.8907857142857143,0.8923428571428572,0.8941142857142858,40.87958571428572,60.56988571428571,80.31272857142858,9.924314285714289,4.0,53.0
201023,5300108.0,15.865485714285716,20.964542857142856,26.38398571428572,0.0,0.0966,0.3817,0.8917857142857143,0.8931428571428571,0.8947285714285714,38.31532857142857,59.82798571428571,81.25522857142857,10.5185,3.0,53.0
201024,5300108.0,13.456385714285714,19.41382857142857,26.14002857142857,0.0,0.0012,0.007,0.8903571428571428,0.8919428571428571,0.8935714285714286,28.09402857142857,50.625057142857145,73.33021428571429,12.683642857142855,0.0,53.0
201025,5300108.0,15.144557142857142,20.8439,27.112257142857143,0.0,0.0087,0.0291,0.8904142857142857,0.8917857142857143,0.8935714285714286,28.3513,48.12847142857142,68.4657,11.9677,1.0,53.0
201026,5300108.0,14.38645714285714,19.2961,25.074971428571427,0.0001,0.0049,0.015,0.8917714285714285,0.8932857142857143,0.8949428571428572,33.155614285714286,54.0121,72.48427142857143,10.688514285714286,0.0,53.0
201027,5300108.0,15.163442857142856,19.958342857142856,24.975057142857143,0.0,0.014,0.0504,0.8905142857142857,0.8921285714285714,0.8939428571428572,31.704614285714285,50.50705714285714,69.18541428571429,9.811614285714288,1.0,53.0
201028,5300108.0,17.72922857142857,22.36171428571429,27.572414285714284,0.0141,0.0479,0.1766,0.8898714285714285,0.8912285714285714,0.8929428571428571,31.8093,48.6662,65.00254285714286,9.843185714285712,3.0,53.0
201029,5300108.0,15.664257142857142,20.644671428571428,26.287857142857145,0.0,0.005,0.0233,0.8921714285714285,0.8937571428571428,0.8955142857142857,29.737485714285715,47.95637142857142,65.92057142857144,10.6236,0.0,53.0
201030,5300108.0,15.085714285714287,19.8868,25.194928571428573,0.0,0.0121,0.0384,0.8911571428571429,0.8929,0.8947857142857144,31.0131,48.75087142857143,66.98112857142857,10.109214285714286,1.0,53.0
201031,5300108.0,14.496814285714285,20.819014285714285,27.356685714285717,0.0,0.0032,0.0099999999999999,0.8903,0.8916714285714286,0.8933857142857143,25.020242857142858,43.8751,64.79398571428571,12.859871428571427,0.0,53.0
201032,5300108.0,15.55715714285714,21.683242857142854,28.085328571428573,0.0,0.002,0.0075,0.8911999999999999,0.8929571428571429,0.8949428571428572,21.990614285714287,38.41985714285715,56.80391428571429,12.52817142857143,0.0,53.0
201033,5300108.0,14.169285714285715,20.0539,26.4136,0.0,0.003,0.0078,0.8911714285714286,0.8925285714285714,0.8943714285714286,25.73667142857143,41.953985714285714,60.03285714285715,12.244314285714283,0.0,53.0
201034,5300108.0,15.400985714285714,22.150657142857145,28.841485714285717,0.0,0.0024,0.0093999999999999,0.8895142857142856,0.8912857142857142,0.8930571428571429,20.723342857142857,36.8529,56.31425714285714,13.440499999999998,0.0,53.0
201035,5300108.0,17.700285714285716,23.55961428571429,29.52341428571429,0.0,0.0015,0.004,0.8897,0.8913285714285715,0.8933428571428571,21.031757142857145,35.27702857142857,51.2563,11.82312857142857,0.0,53.0
201036,5300108.0,17.989957142857143,24.06111428571429,30.08612857142857,0.0,0.0032,0.0096,0.8896857142857143,0.8914142857142856,0.8934,19.8911,33.3656,49.92261428571429,12.096171428571427,0.0,53.0
201037,5300108.0,17.266885714285714,24.349385714285717,31.26124285714286,0.0,0.0042,0.0104,0.8881714285714286,0.8898285714285714,0.8916571428571428,16.229400000000002,30.266342857142856,46.7804,13.994357142857144,0.0,53.0
201038,5300108.0,18.65244285714285,24.886242857142857,30.86244285714286,0.0,0.0027,0.0096,0.8873714285714286,0.8894285714285715,0.8916142857142857,20.764928571428573,33.35972857142857,50.0053,12.21,0.0,53.0
