epiweek,geocode,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days,uf_code
201001,2205693.5491071427,22.813582525510206,25.94008756377551,29.885420153061226,2.7141678571428574,14.239045982142857,42.56602589285715,0.9617404974489796,0.9636386479591836,0.9652846938775511,58.52535529336735,76.76466957908164,91.1468875,7.07183762755102,6.933035714285714,22.0
201002,2205693.5491071427,22.623816964285712,26.391051147959185,30.82561568877551,1.8785575892857143,11.628586607142855,32.595497321428574,0.962529336734694,0.9643805484693877,0.9662589923469388,55.26633985969387,74.86714910714285,91.42189470663266,8.201798724489796,7.0,22.0
201003,2205693.5491071427,23.191832270408163,26.848585905612246,31.192197831632654,2.9699589285714287,12.462614732142857,29.425071874999997,0.9620019770408162,0.9642424107142856,0.9662808035714285,52.9595987882653,71.54620573979592,88.05034043367347,8.00036556122449,7.0,22.0
201004,2205693.5491071427,23.222231760204085,26.574529655612245,30.76826288265306,5.780157589285714,26.02795223214286,65.12126741071428,0.9604071428571429,0.9625677933673469,0.9647202806122449,55.759339094387755,75.00145025510203,90.40987308673469,7.54603112244898,7.0,22.0
201005,2205693.5491071427,24.64343029336735,28.774503826530612,33.74578010204082,0.021091071428571424,0.7917205357142858,3.8548892857142856,0.9608783801020409,0.9627845025510204,0.9648166454081633,42.22249464285714,60.82028922193877,77.77655338010204,9.10234980867347,6.848214285714286,22.0
201006,2205693.5491071427,23.722675701530612,26.87641167091837,30.964441517857143,3.4702861607142856,17.028933035714285,48.493375,0.9602934948979591,0.9622855229591837,0.9643189413265306,54.998677678571426,73.23585892857143,87.88148781887755,7.24176581632653,7.0,22.0
201007,2205693.5491071427,24.235829528061224,28.091067219387757,32.83222308673469,1.2102205357142857,5.840917410714286,16.419734375,0.9609024872448979,0.9633005739795919,0.9654072704081633,48.40717244897959,67.43160165816326,84.52083903061225,8.59639355867347,6.933035714285714,22.0
201008,2205693.5491071427,24.627417283163265,28.258041645408163,32.530083609693875,1.4013325892857142,10.531957589285714,26.16312767857143,0.9606315051020408,0.9628246173469387,0.9651685586734694,49.66146173469388,67.45292818877552,83.51104177295919,7.902666326530612,6.825892857142857,22.0
201009,2205693.5491071427,24.236293239795916,27.982311033163263,32.505539285714285,2.5286348214285717,14.739892410714287,37.39766294642857,0.9610752551020408,0.9634111607142858,0.9656529974489796,51.25606957908163,71.2367649872449,88.76510063775511,8.269246045918367,6.950892857142857,22.0
201010,2205693.5491071427,24.219423724489793,27.83510395408163,32.24593756377551,1.6045334821428572,13.52700357142857,38.035752232142855,0.9608052295918368,0.9630164540816326,0.9652062499999999,53.14362531887755,72.69405172193878,89.28820918367346,8.026513839285714,7.0,22.0
201011,2205693.5491071427,24.61515637755102,28.53795318877551,33.263270982142856,0.6834986607142858,7.590432589285714,19.487786160714286,0.9615977678571428,0.9639548469387755,0.9663573979591836,45.34830012755102,64.532996875,82.23613284438775,8.648114604591836,6.959821428571429,22.0
201012,2205693.5491071427,22.962824489795917,25.92616983418367,29.773144451530612,7.203414285714286,29.1697875,78.18063258928571,0.9613873724489795,0.9637112244897958,0.9656854591836735,62.8025293367347,79.99956479591836,93.16573258928572,6.8103199617346935,7.0,22.0
201013,2205693.5491071427,23.124811543367347,26.153193813775513,30.188145216836737,5.300008482142857,23.545403125,64.43535625,0.9606380102040816,0.9630045280612245,0.9650595663265307,63.46699119897959,81.48808718112244,94.65533941326531,7.063333673469388,7.0,22.0
201014,2205693.5491071427,23.250895471938776,25.977470663265308,29.599223469387756,8.371379017857143,38.19221830357143,98.253803125,0.9608874362244898,0.9631426658163266,0.9651897321428571,66.57603367346938,83.00061339285715,94.89946600765306,6.348327997448979,7.0,22.0
201015,2205693.5491071427,23.05552193877551,25.833783354591837,29.4042125,4.410154910714286,16.21109017857143,48.17421830357143,0.9616758928571428,0.9637108418367346,0.9655672831632653,63.26912110969388,78.65393220663266,90.28919336734694,6.3486905612244895,7.0,22.0
201016,2205693.5491071427,23.363470344387757,27.00877780612245,31.30671670918367,0.5274776785714286,5.941041071428572,19.044384821428572,0.9621950255102041,0.9643647959183673,0.9661538903061224,52.55341173469388,70.86858137755102,86.12428858418367,7.943246364795918,5.696428571428571,22.0
201017,2205693.5491071427,23.436058864795918,27.575502168367347,32.089270471938775,0.7397705357142856,3.618170982142857,7.5389477678571435,0.9622223214285714,0.964264030612245,0.9664146683673469,45.53515235969388,63.88274036989797,81.34290784438777,8.653211607142858,6.183035714285714,22.0
