epiweek,geocode,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days,uf_code
201001,2803927.4266666668,23.35643980952381,26.25506533333333,30.35923180952381,0.4685293333333333,7.239206666666667,26.619726666666665,0.9829573333333333,0.9845899047619048,0.9858796190476191,55.98766914285714,75.56056742857142,91.80647123809524,7.0027919999999995,7.0,28.0
201002,2803927.4266666668,23.820252380952383,26.63295180952381,30.52597638095238,0.19157466666666667,4.666722666666667,14.005609333333332,0.9839649523809523,0.9854636190476191,0.9870758095238095,56.26158857142857,74.15115085714285,89.0984358095238,6.705724,7.0,28.0
201003,2803927.4266666668,23.261903047619047,26.400369523809523,30.672468000000002,0.8063613333333334,7.120685333333332,19.86878666666667,0.9838531428571429,0.9855257142857143,0.9870169523809524,53.183247428571434,74.06278647619047,91.27857428571428,7.410564952380952,7.0,28.0
201004,2803927.4266666668,23.438773142857144,26.39175219047619,30.300388,1.8391293333333332,8.324858666666668,17.911134666666666,0.9821209523809523,0.9838746666666667,0.9855224761904761,56.04902438095238,75.98627047619047,91.76790990476191,6.861614857142857,7.0,28.0
201005,2803927.4266666668,24.210134857142858,26.77913428571429,30.389014666666668,0.8197106666666666,7.078230666666666,17.534228,0.9839373333333333,0.9853342857142856,0.9866459047619048,57.34267333333333,75.2620476190476,89.62798933333333,6.178879809523809,7.0,28.0
201006,2803927.4266666668,24.08250857142857,26.475784952380952,29.790715047619052,0.43557866666666667,8.394312,23.232353333333332,0.982176761904762,0.9835281904761906,0.9850931428571429,60.26435447619048,76.3874059047619,89.11770838095238,5.708206476190476,7.0,28.0
201007,2803927.4266666668,24.13147619047619,26.925082285714286,30.783842095238093,0.9120519999999999,6.775786666666666,15.586822666666666,0.9833954285714286,0.9852291428571429,0.9868411428571428,55.70219219047619,75.25704380952381,91.07662057142858,6.652365904761905,7.0,28.0
201008,2803927.4266666668,24.359193333333334,26.846327619047617,30.594672,0.34339333333333333,14.247302666666668,44.315542666666666,0.982435238095238,0.9840485714285715,0.9858171428571428,61.473378095238104,77.94383961904762,90.91935371428572,6.235478666666666,7.0,28.0
201009,2803927.4266666668,24.603952380952382,27.911964761904766,32.597122285714285,0.12220133333333331,2.913054666666667,11.906866666666666,0.9813575238095238,0.9834401904761905,0.9851257142857143,52.19274895238095,73.86755942857143,90.49413733333334,7.9931699047619045,6.413333333333333,28.0
201010,2803927.4266666668,24.59175085714286,28.229513714285712,33.382948000000006,1.5215333333333332,3.0866613333333337,6.958050666666666,0.9810533333333332,0.9831668571428571,0.9852657142857142,44.37023619047619,69.51872742857142,88.33016723809524,8.791197142857143,6.12,28.0
